url,onContentLoad,onLoad,cumCacheTransferSize,cumTransferSize,cacheTransferSize,_transferSize,cumCacheCount,cumPageEntries,cacheCount,pageEntries,cacheability,cacheOverTotal
https://roblox.com/,649.4379999935627,846.984999999404,0,6060359,0,2018336,0,324,0,108,0.0,0.0
https://gmx.net/,10704.01099999249,11063.48299998045,5527478,3540549,1999158,1196859,82,382,33,130,1.6703371073785633,0.625515446257013
https://patch.com/,331.9480000138283,449.6540000140667,0,3392569,0,1133252,0,210,0,70,0.0,0.0
https://w3school.com.cn/,2937.5569999963045,3153.3270000070333,61209,592129,20403,197425,3,63,1,21,0.10334557426870963,0.09366564445342197
https://xero.com/,1633.5520000010729,2503.348999992013,107424,9813673,35808,3255817,6,292,2,96,0.010998161137434936,0.01087851744958797
https://legit.ng/,1159.692000001669,1866.0729999989271,310268,4378026,144932,1475099,5,919,2,305,0.098252388483756,0.08946248559441146
https://faradars.org/,5822.251000002027,11153.262999996543,61209,8834881,20403,2973755,3,490,1,163,0.006861022511941972,0.006814269654440414
https://jkforum.net/,1397.6519999951124,2264.1459999978542,795061,48582745,296121,16461061,19,471,7,156,0.01798918064880508,0.017671288645071708
https://ali213.net/,761.6030000001192,1663.8540000021458,845025,716211,465141,144124,393,433,128,144,3.227366711998002,0.763446119504649
https://canadiantire.ca/,289.61200000345707,283.6579999923706,0,6323,0,2104,0,6,0,2,0.0,0.0
https://weather.gov/,268.5149999856949,376.0030000060797,0,2817488,0,939394,0,168,0,56,0.0,0.0
https://fao.org/,859.6319999843836,1692.0129999816418,852442,29977590,125217,10023375,25,598,6,199,0.012492498784092185,0.012338361814131458
https://coolors.co/,834.4619999974966,1111.9270000010729,61209,7247965,20403,2416704,3,144,1,48,0.008442490267736554,0.00837181133204246
https://easyhindityping.com/,1507.1739999949932,2610.854999989271,1018085,4488402,292896,1296898,77,644,23,182,0.22584351275119555,0.18423519021961335
https://easyhits4u.com/,1226.026000007987,3280.5550000071526,1047485,7650227,349059,2549848,15,192,5,64,0.1368940423115417,0.12041055473666454
https://espn.com.mx/,1039.3309999853373,1985.9539999961853,1296898,13099399,430164,4415068,39,811,13,276,0.0974308889466708,0.08878088809782483
https://techsmith.com/,287.9679999947548,1251.276000007987,233033,5833541,77778,1945391,12,363,4,121,0.039980651704464555,0.03844364954188207
https://worldofwarcraft.com/,416.5750000178814,1643.3890000134706,536050,19512530,151625,4377933,26,338,8,113,0.03463392427430936,0.03347456860029168
https://blackmagicdesign.com/,784.3469999879599,912.4249999970198,85573,12216486,14929,4072261,6,282,2,94,0.003666022389036459,0.0036526317592282228
https://dnaindia.com/,2155.8780000060797,9296.893999993801,3230025,9157606,909951,2492228,159,1337,46,488,0.3651154709761707,0.2674612358726569
https://job592.com/,5265.546000003815,6897.397000014782,0,1146964,0,382286,0,63,0,21,0.0,0.0
https://akhbarona.com/,720.3220000118017,1415.9519999921322,3547107,13543934,1492631,4881831,153,1232,73,476,0.30575228843440094,0.2341579571734838
https://nhk.jp/,2303.0830000042915,2637.7399999946356,0,10279151,0,3868316,0,239,0,80,0.0,0.0
https://juspay.in/,226.59799998998642,409.3889999836683,88522,4715372,29511,1572163,30,267,10,89,0.01877095441121563,0.01842509774148797
https://galatta.com/,1003.3930000066757,1948.3140000104904,20541673,19544237,8617231,9209554,1143,3325,400,1225,0.9356838561346185,0.4833867127471386
https://utexas.edu/,393.9789999872446,1333.0190000087023,40816,8284530,10,2763606,3,204,1,68,3.6184608080891416e-06,3.6184477148778993e-06
https://fanpage.it/,684.9259999990463,2124.7469999939203,1368907,6252651,394378,1727447,33,615,10,197,0.22830107088669002,0.185867354753573
https://oldharper.xyz/,810.5320000052452,810.2719999998808,0,64558,0,21529,0,9,0,3,0.0,0.0
https://sushi.com/,303.6680000126362,431.80000001192093,0,6179828,0,2059935,0,84,0,28,0.0,0.0
https://im.center/,1159.9209999889135,1253.8579999953508,0,2103131,0,701054,0,42,0,14,0.0,0.0
https://ucsd.edu/,1218.0090000033379,1692.4799999892712,119818,19965036,26347,6655120,6,189,2,63,0.003958906826623712,0.003943295686411382
https://mangarockteam.com/,1383.1649999916553,2058.1819999963045,40816,1636846,10,548872,3,150,1,50,1.8219184072060518e-05,1.8218852139439805e-05
https://aragontelevision.es/,1722.2490000128746,3392.567000001669,1033734,25439255,321814,8495246,65,520,19,174,0.03788165757648454,0.036499014410699256
https://clustrmaps.com/,808.2589999884367,889.238999992609,40816,7465396,10,2488954,3,243,1,81,4.017752035594069e-06,4.017735893327505e-06
https://tunisia-sat.com/,1550.5489999949932,1639.9240000098944,0,2760372,0,923959,0,161,0,54,0.0,0.0
https://rawpixel.com/,258.8910000026226,523.9940000027418,1929,7164545,967,2410244,2,207,1,68,0.00040120419343435767,0.0004010432931833838
https://dudasbecasmec.com/,2176.752000004053,2609.412000015378,786498,4274504,248544,1425150,24,334,8,111,0.1743984843700663,0.14850026348902487
https://boston.com/,467.78300000727177,955.194000005722,1419356,9765530,631437,3452799,57,928,29,345,0.1828768486089112,0.15460345582380647
https://msnbc.com/,849.6140000075102,1393.07800000906,1398635,80539656,471726,26944936,52,1453,16,359,0.01750703731491513,0.01720581447880125
https://china.com/,7867.3010000139475,11813.40300001204,606526,21437157,202694,7133375,21,415,7,138,0.0284148807542012,0.02762978374385519
https://hometax.go.kr/,21819.229000002146,21819.065999999642,5541,5130016,1849,1709956,9,306,3,102,0.0010813143730014105,0.0010801463951793575
