url,cacheTransferSize,_transferSize,totalTransferSize,cacheCount,pageEntries,cacheability,cacheOverTotal
https://oldharper.xyz/,0,129143,,0,18,0.0,0.0
https://sushi.com/,0,12359794,,0,168,0.0,0.0
https://im.center/,0,4206241,,0,84,0.0,0.0
https://ucsd.edu/,247860,39923790,,14,378,0.006208328417717857,0.006170022889276393
https://mangarockteam.com/,81632,3270795,,6,298,0.02495784663973132,0.02435012007718587
https://aragontelevision.es/,2300876,51060562,,107,1075,0.04506170535294931,0.04311870306043852
https://clustrmaps.com/,129149,14880660,,9,486,0.008678983324664363,0.008604306690378273
https://tunisia-sat.com/,0,5493445,,0,304,0.0,0.0
https://rawpixel.com/,4801,14755426,,5,424,0.00032537183270750703,0.00032526600031286784
https://dudasbecasmec.com/,1963866,8149887,,54,664,0.24096849440979978,0.19417776961727265
https://boston.com/,2475953,15827684,,95,1572,0.15643179381140032,0.13527109393613956
https://msnbc.com/,2426268,156256411,,75,2307,0.01552747810136251,0.015290061998512138
https://hometax.go.kr/,11086,10261326,,18,612,0.0010803671962083654,0.001079201262566182
https://edraak.org/,1371407,22048078,,32,511,0.062200750559754006,0.058558375643187714
https://dns.la/,0,4167569,,53,347,0.0,0.0
https://mmybt.com/,21420,8864573,,20,826,0.00241636004351253,0.002410535322276306
https://codeforces.com/,84674,4265464,,2,594,0.01985106426874075,0.019464669856450532
https://wikiru.jp/,91028,24810707,,6,714,0.0036688998826192257,0.0036554882621632587
https://zeebiz.com/,3011887,14927442,,168,2480,0.20176846106653773,0.1678929574233239
https://aladtec.com/,166560,11241968,,10,369,0.014815911235470516,0.014599604786875222
https://roblox.com/,0,13467944,,0,756,0.0,0.0
https://gmx.net/,11937287,8377557,,161,878,1.4249126565178847,0.5876140126894402
https://patch.com/,0,7932232,,0,490,0.0,0.0
https://w3school.com.cn/,102015,1381946,,5,147,0.07381981640382475,0.06874506809815083
https://xero.com/,209868,22840991,,14,689,0.009188217796679662,0.009104563088082747
https://legit.ng/,848795,9447950,,13,2122,0.08983906561740906,0.08243333208698476
https://faradars.org/,102035,19300087,,7,1143,0.005286763733241203,0.005258960849746229
https://jkforum.net/,1562629,110132661,,39,1092,0.014188606593279354,0.013990106476289198
https://ali213.net/,7904055,9956038,,659,1010,0.7938956239419737,0.44255396654429513
https://canadiantire.ca/,0,14767,,0,14,0.0,0.0
https://weather.gov/,0,6565845,,0,392,0.0,0.0
https://fao.org/,1466429,70207137,,42,1431,0.020887178464491438,0.02045983033689157
https://coolors.co/,102035,16919118,,7,336,0.006030751721218565,0.00599459977828764
https://easyhindityping.com/,2335305,9890964,,200,1762,0.23610489331474668,0.19100716661804185
https://easyhits4u.com/,2888052,18074580,,35,448,0.1597852896166882,0.13777144015121764
https://espn.com.mx/,2940220,30741513,,81,1923,0.0956433081221474,0.08729420187494509
https://techsmith.com/,501863,13963867,,29,851,0.03594011601514108,0.034693237050601664
https://worldofwarcraft.com/,1130461,30769987,,62,791,0.036739079545272474,0.035437151227468655
https://blackmagicdesign.com/,206468,28504284,,14,658,0.007243402430315387,0.00719131285728775
https://dnaindia.com/,7437972,20396383,,341,3405,0.36467112820934966,0.26722271811220344
https://job592.com/,0,2676388,,0,147,0.0,0.0
https://akhbarona.com/,7087356,27232489,,360,2663,0.2602536991752755,0.20650897461803805
https://nhk.jp/,0,22117309,,0,558,0.0,0.0
https://juspay.in/,205190,11025008,,70,623,0.01861132436366486,0.018271271797701164
https://galatta.com/,26102144,31732092,,1580,4659,0.8225787319663639,0.4513268576764808
https://utexas.edu/,102035,19335886,,7,479,0.0052769756710398475,0.005249275372608006
https://fanpage.it/,3273678,12251139,,89,1395,0.26721417494324406,0.21086741312313054
https://oldharper.xyz/,0,150663,,0,21,0.0,0.0
https://sushi.com/,0,14419738,,0,196,0.0,0.0
https://im.center/,0,4907967,,0,98,0.0,0.0
https://ucsd.edu/,295040,46578779,,16,441,0.006334214986614398,0.00629434525059714
https://mangarockteam.com/,102035,3818499,,7,349,0.02672123260998628,0.026025791384540982
https://aragontelevision.es/,2618721,59530399,,120,1249,0.04398964300575241,0.0421360913879392
https://clustrmaps.com/,165499,17352802,,11,567,0.009537307000909708,0.009447206096070618
https://tunisia-sat.com/,0,6393386,,0,351,0.0,0.0
https://rawpixel.com/,5760,17134289,,6,496,0.000336168019577585,0.0003360550486174223
https://dudasbecasmec.com/,2426020,9379942,,65,776,0.25863912591357174,0.20549109001028462
https://boston.com/,2950653,18252367,,114,1812,0.16165864953296194,0.13916192127347896
https://msnbc.com/,2852087,183526148,,88,2692,0.015540493989989917,0.015302682740825397
https://china.com/,1214731,38492505,,42,828,0.03155759803109722,0.0305921822410404
https://hometax.go.kr/,12935,11972502,,21,714,0.0010803923858187703,0.0010792263978359738
https://edraak.org/,1621020,25713804,,38,596,0.06304084763187898,0.05930237560702787
https://dns.la/,0,5013521,,53,405,0.0,0.0
https://mmybt.com/,24633,10465835,,23,963,0.0023536583559744637,0.00234813165628073
https://codeforces.com/,84674,4989103,,2,693,0.016971788315454702,0.01668855371452076
https://wikiru.jp/,111431,28950869,,7,833,0.0038489690931211773,0.0038342113322070172
https://zeebiz.com/,3319295,18604714,,194,2981,0.17841150366514638,0.15140000170589238
https://aladtec.com/,213300,13069546,,12,430,0.016320383278807082,0.016058305576982523
